anime,animeLabel,animePubDate,animeSeriesStartDate
http://www.wikidata.org/entity/Q61070126,Whale,1955-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q64176848,Masamune Datenicle,,
http://www.wikidata.org/entity/Q65165706,Inazuma Eleven Go,,
http://www.wikidata.org/entity/Q66613966,Aikatsu on Parade!,,
http://www.wikidata.org/entity/Q66763731,Super Shiro,,
http://www.wikidata.org/entity/Q69472668,Pokemon,,
http://www.wikidata.org/entity/Q74107759,"Вперёд, Астробой!",,2019-01-01T00:00:00Z
http://www.wikidata.org/entity/Q75639276,Yōkai Gakuen Y - N to no sōgū,,
http://www.wikidata.org/entity/Q76401009,Q76401009,2019-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q77641090,俺の妹がこんなに可愛いわけがない,,
http://www.wikidata.org/entity/Q85884354,陰陽師〜妖艶絵巻〜,,
http://www.wikidata.org/entity/Q96737300,Assassins Pride,,
http://www.wikidata.org/entity/Q97195557,The Animal Conference on the Environment,,
http://www.wikidata.org/entity/Q97278270,寝られなアニメ,,
http://www.wikidata.org/entity/Q97460588,Offside,,2001-05-10T00:00:00Z
http://www.wikidata.org/entity/Q97479199,Салют! Я — Акко,,1988-10-12T00:00:00Z
http://www.wikidata.org/entity/Q97479525,Honto ni Atta! Reibai Sensei,,2011-04-13T00:00:00Z
http://www.wikidata.org/entity/Q97479719,Дьявольский принц Энма,,2011-04-08T00:00:00Z
http://www.wikidata.org/entity/Q97480596,Часы ёкаев: Теневая сторона,,2018-04-13T00:00:00Z
http://www.wikidata.org/entity/Q97480619,Phantasy Star Online 2: Episode Oracle,,2019-10-07T00:00:00Z
http://www.wikidata.org/entity/Q97480634,Uchuu Senkan Tiramisu II,,2018-10-02T00:00:00Z
http://www.wikidata.org/entity/Q97480676,Africa no Salaryman,,2019-10-07T00:00:00Z
http://www.wikidata.org/entity/Q97480695,Мисс Монохром 2,,2015-07-03T00:00:00Z
http://www.wikidata.org/entity/Q97480716,Мисс Монохром 3,,2015-10-02T00:00:00Z
http://www.wikidata.org/entity/Q97481067,Gakkatsu!,,2012-04-03T00:00:00Z
http://www.wikidata.org/entity/Q97481404,Sasuga no Sarutobi,,1982-10-17T00:00:00Z
http://www.wikidata.org/entity/Q98608925,Holo no Graffiti,2019-05-05T00:00:00Z,
http://www.wikidata.org/entity/Q2602128,Dancouga — Super Beast Machine God,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2606299,Slow Step,,
http://www.wikidata.org/entity/Q2615117,Кулак Полярной звезды,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2616292,Demon Prince Enma,,
http://www.wikidata.org/entity/Q2619074,Buttobi!! CPU,,
http://www.wikidata.org/entity/Q2620625,Kikou Kai Galient,1984-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2620625,Kikou Kai Galient,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2626388,Harukanaru Toki no Naka de Hachiyō Shō,,
http://www.wikidata.org/entity/Q2626451,Dallos,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2626451,Dallos,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2629677,Nekojiru-so,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2633514,Shamanic Princess,,
http://www.wikidata.org/entity/Q2633646,Nurse Witch Komugi-chan,,
http://www.wikidata.org/entity/Q2698124,.hack//Liminality,,
http://www.wikidata.org/entity/Q2698991,New Cutie Honey,1994-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2699007,Legend of Heavenly Sphere Shurato,,
http://www.wikidata.org/entity/Q2699416,Fujimi Orchestra,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2702432,Скитальцы,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2703745,Earthian,,
http://www.wikidata.org/entity/Q2704845,Immoral Sisters,1994-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2712944,Gundam Evolve,2004-11-21T00:00:00Z,
http://www.wikidata.org/entity/Q2714728,Sexfriend,2003-03-20T00:00:00Z,
http://www.wikidata.org/entity/Q2714728,Sexfriend,2004-01-22T00:00:00Z,
http://www.wikidata.org/entity/Q2714728,Sexfriend,2004-04-23T00:00:00Z,
http://www.wikidata.org/entity/Q2714728,Sexfriend,2004-11-16T00:00:00Z,
http://www.wikidata.org/entity/Q2750339,Hellsing Ultimate,,2006-02-10T00:00:00Z
http://www.wikidata.org/entity/Q2755118,Mobile Suit Gundam SEED Astray,,
http://www.wikidata.org/entity/Q2759728,See Me After Class,,
http://www.wikidata.org/entity/Q2777895,Re: Cutie Honey,2004-07-24T00:00:00Z,
http://www.wikidata.org/entity/Q2819940,Kimi no Iru Machi,2012-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2819940,Kimi no Iru Machi,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2834214,Ellcia,,
http://www.wikidata.org/entity/Q2839801,Ambassador Magma,,1966-06-04T00:00:00Z
http://www.wikidata.org/entity/Q2892899,Majū Sensen,,
http://www.wikidata.org/entity/Q3013253,Dirty Pair: Affair of Nolandia,1985-12-20T00:00:00Z,
http://www.wikidata.org/entity/Q3013255,Dirty Pair: Flight 005 Conspiracy,1990-01-25T00:00:00Z,
http://www.wikidata.org/entity/Q3029728,Dirty Pair: With Love From the Lovely Angels,,
http://www.wikidata.org/entity/Q3029732,Dirty Pair 2,,1987-12-21T00:00:00Z
http://www.wikidata.org/entity/Q3029735,Dirty Pair Flash,,
http://www.wikidata.org/entity/Q3078447,Nana to Kaoru,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3097542,Genocyber,,
http://www.wikidata.org/entity/Q3129459,Model Suit Gunpla Builders Beginning G,,
http://www.wikidata.org/entity/Q3130626,Isekai no Seikishi Monogatari,,
http://www.wikidata.org/entity/Q3141078,Q3141078,,
http://www.wikidata.org/entity/Q3141397,Shadow Skill,,
http://www.wikidata.org/entity/Q3179613,Transformers: Zone,,1990-07-21T00:00:00Z
http://www.wikidata.org/entity/Q3264164,Love Hina Final Selection,,
http://www.wikidata.org/entity/Q3275975,Weather Report Girl,1995-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3277925,My-Otome 0~S.ifr~,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3283357,Campus Special Investigator Hikaruon,,
http://www.wikidata.org/entity/Q3284053,Battle Skipper,,
http://www.wikidata.org/entity/Q3285263,Art of Fighting,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3303219,Doctor Shameless,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3312589,Сны оружия,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3378086,Phantom: The Animation,,
http://www.wikidata.org/entity/Q3453971,Ryokunohara Labyrinth: Sparkling Phantom,,
http://www.wikidata.org/entity/Q3469420,Sakura Wars: Le Nouveau Paris,,
http://www.wikidata.org/entity/Q3469422,Sakura Wars: École de Paris,,
http://www.wikidata.org/entity/Q3469427,Sakura Wars: Sumire,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3513520,Taboo Charming Mother,,
http://www.wikidata.org/entity/Q3514707,Code Geass: Akito the Exiled,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3538112,Trava: Fist Planet,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3544003,Twin Signal,,
http://www.wikidata.org/entity/Q3544850,Ys,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3544898,Hybrid Child,,
http://www.wikidata.org/entity/Q3544926,I Shall Never Return,,
http://www.wikidata.org/entity/Q3545067,Elf Princess Rane,,
http://www.wikidata.org/entity/Q3545126,Galaxy Fraulein Yuna,1992-10-23T00:00:00Z,
http://www.wikidata.org/entity/Q3546174,Twilight of the Dark Master,,
http://www.wikidata.org/entity/Q3546285,Maris the Chojo,,
http://www.wikidata.org/entity/Q3546327,Laughing Target,,
http://www.wikidata.org/entity/Q3546883,Natsuiro no Sunadokei,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3596395,.hack//GIFT,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3596934,10 Tokyo Warriors,,
http://www.wikidata.org/entity/Q3607034,Moe Can Change!,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3616151,New Getter Robo,,
http://www.wikidata.org/entity/Q3616717,Angel Blade,,
http://www.wikidata.org/entity/Q3636833,Battle Arena Toshinden,,
http://www.wikidata.org/entity/Q3636834,Battle Athletes,,
http://www.wikidata.org/entity/Q3658898,怪物くん (カラーアニメ)#怪物くん デーモンの剣,1982-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3667353,Tenchi Muyo! Ryo-Ohki,,
http://www.wikidata.org/entity/Q3682020,Code Geass: Lelouch of the Rebellion - Nunnally in Wonderland,,
http://www.wikidata.org/entity/Q3787692,Hurricane Polymar,1974-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3787692,Hurricane Polymar,1996-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3790113,Saint Seiya: The Hades,2002-11-09T00:00:00Z,
http://www.wikidata.org/entity/Q3790113,Saint Seiya: The Hades,2008-08-01T00:00:00Z,
http://www.wikidata.org/entity/Q3795041,Q3795041,,
http://www.wikidata.org/entity/Q3813310,Katayoku no Khronos Gear,,
http://www.wikidata.org/entity/Q3814534,Fist of the North Star: The Legends of the True Savior,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3814534,Fist of the North Star: The Legends of the True Savior,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3814534,Fist of the North Star: The Legends of the True Savior,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3823700,Princess Minerva,1995-06-23T00:00:00Z,
http://www.wikidata.org/entity/Q3829343,Genmu Senki Leda,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3840831,Return of the Magician,2002-04-03T00:00:00Z,
http://www.wikidata.org/entity/Q3843457,Mahō Shōjo Ai,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3843596,Majocco Club,,
http://www.wikidata.org/entity/Q3882534,One Off,,
http://www.wikidata.org/entity/Q3921958,Princess Lover!,,
http://www.wikidata.org/entity/Q3945204,Sakura Wars: New York New York,,
http://www.wikidata.org/entity/Q3959057,Q3959057,,
http://www.wikidata.org/entity/Q39256,Angel Cop,,1989-09-01T00:00:00Z
http://www.wikidata.org/entity/Q91917,Baoh,,
http://www.wikidata.org/entity/Q95035,Saikano,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q132053,Puni Puni Poemi,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q133691,Black Jack,1996-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q171803,La Blue Girl,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q171803,La Blue Girl,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q195759,Lament of the Lamb,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q204280,Murder Princess,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q220216,Boin,2004-09-24T00:00:00Z,
http://www.wikidata.org/entity/Q229817,3×3 Eyes,,
http://www.wikidata.org/entity/Q265884,Mazinkaiser,,
http://www.wikidata.org/entity/Q277179,Phantom Quest Corp.,1994-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q285971,Rurouni Kenshin: Reflection,,
http://www.wikidata.org/entity/Q289871,A.D. Police Files,,
http://www.wikidata.org/entity/Q369065,Knights of Ramune,,
http://www.wikidata.org/entity/Q382828,Legend of Lemnear,1989-08-25T00:00:00Z,
http://www.wikidata.org/entity/Q426252,Iria: Zeiram the Animation,,
http://www.wikidata.org/entity/Q451975,MD Geist,1986-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q487852,Kuttsukiboshi,2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q493375,Noblesse,,
http://www.wikidata.org/entity/Q519229,Fight! Iczer One,,
http://www.wikidata.org/entity/Q525104,Izumo,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q531892,Обитель Ангелов,,
http://www.wikidata.org/entity/Q539041,Boku no Pico,2006-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q547812,Animation Runner Kuromi,,
http://www.wikidata.org/entity/Q567373,Queen Emeraldas,1978-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q579191,Marine a Go Go,,
http://www.wikidata.org/entity/Q579962,Gate Keepers 21,,
http://www.wikidata.org/entity/Q584204,Она и её кот,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q588903,Futari Ecchi,,
http://www.wikidata.org/entity/Q604320,Space Pirate Captain Herlock: The Endless Odyssey,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q608705,Aura Battler Dunbine: The Tale of Neo Byston Well,,
http://www.wikidata.org/entity/Q613634,На земле и на небесах,,2004-04-02T00:00:00Z
http://www.wikidata.org/entity/Q615730,Legend of the Blue Wolf,1996-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q629700,Пластиковая Малышка,,
http://www.wikidata.org/entity/Q635470,Appleseed XIII,,
http://www.wikidata.org/entity/Q644781,Gekiganger III,,
http://www.wikidata.org/entity/Q688651,Armitage III,1994-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q699760,Gensomaden Saiyuki,2000-01-01T00:00:00Z,2003-04-04T00:00:00Z
http://www.wikidata.org/entity/Q699760,Gensomaden Saiyuki,2003-01-01T00:00:00Z,2003-04-04T00:00:00Z
http://www.wikidata.org/entity/Q699819,El Hazard — The Magnificent World,1995-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q699819,El Hazard — The Magnificent World,1997-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q699819,El Hazard — The Magnificent World,1998-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q699823,One-Pound Gospel,,2008-03-05T00:00:00Z
http://www.wikidata.org/entity/Q701372,Свадебный Персик,1996-01-01T00:00:00Z,1995-04-05T00:00:00Z
http://www.wikidata.org/entity/Q701383,Легенда о героях Галактики,1988-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q701383,Легенда о героях Галактики,1992-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q701383,Легенда о героях Галактики,1993-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q701383,Легенда о героях Галактики,1998-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q702515,Moeyo Ken,,
http://www.wikidata.org/entity/Q709574,Otogi-Juushi Akazukin,,
http://www.wikidata.org/entity/Q710903,The Galaxy Railways,,
http://www.wikidata.org/entity/Q712711,801 T.T.S. Airbats,,
http://www.wikidata.org/entity/Q738678,Green Vs. Red,2008-04-02T00:00:00Z,
http://www.wikidata.org/entity/Q742086,Another Lady Innocent,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q745804,Megami Paradise,1994-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q806915,All Purpose Cultural Cat Girl Nuku Nuku,,
http://www.wikidata.org/entity/Q821934,Slayers Special,,1996-07-25T00:00:00Z
http://www.wikidata.org/entity/Q839901,Тристия,,
http://www.wikidata.org/entity/Q841711,Hades Project Zeorymer,,
http://www.wikidata.org/entity/Q842468,Night Shift Nurses,,
http://www.wikidata.org/entity/Q847438,Shukufuku no Campanella,2009-01-30T00:00:00Z,
http://www.wikidata.org/entity/Q847438,Shukufuku no Campanella,2010-09-30T00:00:00Z,
http://www.wikidata.org/entity/Q861449,Tough,,
http://www.wikidata.org/entity/Q864362,Harukanaru Toki no Naka de 3,2004-12-22T00:00:00Z,
http://www.wikidata.org/entity/Q864362,Harukanaru Toki no Naka de 3,2005-09-22T00:00:00Z,
http://www.wikidata.org/entity/Q864362,Harukanaru Toki no Naka de 3,2006-03-23T00:00:00Z,
http://www.wikidata.org/entity/Q864533,One Piece: Romance Dawn Story,,
http://www.wikidata.org/entity/Q866079,Giant Robo: The Day the Earth Stood Still,,1992-07-22T00:00:00Z
http://www.wikidata.org/entity/Q871146,Baby Princess,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q877212,ICE,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q885903,Последняя субмарина,,
http://www.wikidata.org/entity/Q890189,okane ga nai,,
http://www.wikidata.org/entity/Q891681,Ночные воины: Охотники на вампиров,,
http://www.wikidata.org/entity/Q900553,Yurumates,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q933754,The Abashiri Family,,
http://www.wikidata.org/entity/Q939587,Гештальт,,
http://www.wikidata.org/entity/Q960246,Rurouni Kenshin: Trust & Betrayal,,
http://www.wikidata.org/entity/Q962267,Papa to Kiss in the Dark,,
http://www.wikidata.org/entity/Q967074,Ushio to Tora,,
http://www.wikidata.org/entity/Q977327,Goku Midnight Eye,,
http://www.wikidata.org/entity/Q987069,Tokyo Marble Chocolate,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q997465,Bubblegum Crisis,,1987-02-25T00:00:00Z
http://www.wikidata.org/entity/Q1013851,Key the Metal Idol,1994-12-16T00:00:00Z,
http://www.wikidata.org/entity/Q1048795,One Piece: Defeat the Pirate Ganzak!,1998-07-26T00:00:00Z,
http://www.wikidata.org/entity/Q1050476,Солдаты будущего,2001-01-01T00:00:00Z,2001-10-01T00:00:00Z
http://www.wikidata.org/entity/Q1050609,ÉX-Driver,,
http://www.wikidata.org/entity/Q1051895,"Yondemasuyo, Azazel-san",2010-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1051895,"Yondemasuyo, Azazel-san",2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1051895,"Yondemasuyo, Azazel-san",2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1051912,DearS,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1051912,DearS,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1055893,School Days,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1055893,School Days,2008-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1059405,Dokyusei,1992-12-17T00:00:00Z,
http://www.wikidata.org/entity/Q1059405,Dokyusei,1993-02-10T00:00:00Z,
http://www.wikidata.org/entity/Q1059405,Dokyusei,1993-03-25T00:00:00Z,
http://www.wikidata.org/entity/Q1059405,Dokyusei,1995-11-23T00:00:00Z,
http://www.wikidata.org/entity/Q1059405,Dokyusei,1996-08-09T00:00:00Z,
http://www.wikidata.org/entity/Q577860,Gokudo,1999-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q578305,Boys Be...,,2000-04-11T00:00:00Z
http://www.wikidata.org/entity/Q589874,Gokukoku no Brynhildr,,
http://www.wikidata.org/entity/Q590129,Mobile Suit Victory Gundam,,1993-04-02T00:00:00Z
http://www.wikidata.org/entity/Q594478,My Favorite Fairy Tales,1986-01-01T00:00:00Z,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q594935,Hello! Sandybell,1981-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q596608,Haitai Nanafa,,
http://www.wikidata.org/entity/Q596883,Immortal Grand Prix,,
http://www.wikidata.org/entity/Q597380,Вандред,2000-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q597380,Вандред,2001-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q597380,Вандред,2002-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q599951,Minami no Niji no Lucy,1982-01-01T00:00:00Z,1982-01-10T00:00:00Z
http://www.wikidata.org/entity/Q599971,Makiba no Shoujo Katori,,1984-01-08T00:00:00Z
http://www.wikidata.org/entity/Q601213,Spoon Obaasan,1983-04-04T00:00:00Z,1983-04-04T00:00:00Z
http://www.wikidata.org/entity/Q602434,Idolmaster: Xenoglossia,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q602721,Характеры-хранители,,2007-10-06T00:00:00Z
http://www.wikidata.org/entity/Q602979,Tokyo Majin,,
http://www.wikidata.org/entity/Q605298,Doki Doki PreCure,,2013-02-03T00:00:00Z
http://www.wikidata.org/entity/Q605856,Transformers: Energon,,2004-01-31T00:00:00Z
http://www.wikidata.org/entity/Q606180,Maria Holic,2009-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q606180,Maria Holic,2011-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q607684,Viewtiful Joe,2004-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q608499,Potemayo,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q611650,Karneval,,
http://www.wikidata.org/entity/Q613634,На земле и на небесах,,2004-04-02T00:00:00Z
http://www.wikidata.org/entity/Q613823,Ghost Hound,2007-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q615245,Кровь+,2005-01-01T00:00:00Z,2007-03-11T00:00:00Z
http://www.wikidata.org/entity/Q615648,Aoi Blink,1989-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q615650,Aoi Hana,,2009-07-02T00:00:00Z
http://www.wikidata.org/entity/Q617266,Taotao,1981-01-01T00:00:00Z,1983-10-07T00:00:00Z
http://www.wikidata.org/entity/Q617266,Taotao,1983-01-01T00:00:00Z,1983-10-07T00:00:00Z
http://www.wikidata.org/entity/Q617266,Taotao,1984-01-01T00:00:00Z,1983-10-07T00:00:00Z
http://www.wikidata.org/entity/Q617880,Гран-при,,1977-09-22T00:00:00Z
http://www.wikidata.org/entity/Q618201,Tari Tari,,2012-07-01T00:00:00Z
http://www.wikidata.org/entity/Q618974,Umi Monogatari: Anata ga Ite Kureta Koto,,2009-09-16T00:00:00Z
